,N,dim,std,jump,jump_prob,ve,L2,L2_true
63,100,1,0.1,0.3,0.5,0.68665,0.74505,0.00302
64,100,1,0.1,0.3,0.5,0.68665,0.74442,0.00386
65,100,1,0.1,0.3,0.5,0.68665,0.7446,0.00357
66,100,1,0.1,0.3,0.5,0.68665,0.74399,0.00424
67,100,1,0.1,0.3,0.5,0.68665,0.74444,0.00364
68,100,1,0.1,0.3,0.5,0.68665,0.74439,0.00374
69,100,1,0.1,0.3,0.5,0.68665,0.74475,0.00339
70,100,1,0.1,0.3,0.5,0.68665,0.74504,0.00307
71,100,1,0.1,0.3,0.5,0.68665,0.74405,0.00419
72,100,1,0.1,0.3,0.5,0.68665,0.74405,0.00415
73,100,1,0.1,0.3,0.5,0.68665,0.74415,0.00396
74,100,1,0.1,0.3,0.5,0.68665,0.74465,0.00344
75,100,1,0.1,0.3,0.5,0.68665,0.74452,0.00375
76,100,1,0.1,0.3,0.5,0.68665,0.74447,0.00416
77,100,1,0.1,0.3,0.5,0.68665,0.74461,0.00357
78,100,1,0.1,0.3,0.5,0.68665,0.74487,0.00359
79,100,1,0.1,0.3,0.5,0.68665,0.74473,0.0035
80,100,1,0.1,0.3,0.5,0.68665,0.7447,0.0034
81,100,1,0.1,0.3,0.5,0.68665,0.74413,0.00408
82,100,1,0.1,0.3,0.5,0.68665,0.74446,0.00418
83,100,1,0.1,0.3,0.5,0.68665,0.74456,0.0037
84,100,1,0.1,0.3,0.5,0.68665,0.74425,0.00403
85,100,1,0.1,0.3,0.5,0.68665,0.74451,0.00363
86,100,1,0.1,0.3,0.5,0.68665,0.74486,0.00321
87,100,1,0.1,0.3,0.5,0.68665,0.74435,0.00388
88,100,1,0.1,0.3,0.5,0.68665,0.74446,0.00365
89,100,1,0.1,0.3,0.5,0.68665,0.74463,0.0036
90,100,1,0.1,0.3,0.5,0.68665,0.7451,0.00301
91,100,1,0.1,0.3,0.5,0.68665,0.74454,0.00366
92,100,1,0.1,0.3,0.5,0.68665,0.74472,0.00338
93,100,1,0.1,0.3,0.5,0.68665,0.74415,0.00416
94,100,1,0.1,0.3,0.5,0.68665,0.74412,0.00405
95,100,1,0.1,0.3,0.5,0.68665,0.74442,0.00373
96,100,1,0.1,0.3,0.5,0.68665,0.74464,0.00347
97,100,1,0.1,0.3,0.5,0.68665,0.74446,0.00371
98,100,1,0.1,0.3,0.5,0.68665,0.7448,0.00337
99,100,1,0.1,0.3,0.5,0.68665,0.74464,0.00351
0,100,1,0.1,0.3,0.5,0.56899,0.74342,0.00499
1,100,1,0.1,0.3,0.5,0.56899,0.74313,0.00523
2,100,1,0.1,0.3,0.5,0.56899,0.74283,0.0056
3,100,1,0.1,0.3,0.5,0.56899,0.74287,0.0054
4,100,1,0.1,0.3,0.5,0.56899,0.74275,0.0056
5,100,1,0.1,0.3,0.5,0.56899,0.74311,0.00533
6,100,1,0.1,0.3,0.5,0.56899,0.74336,0.00495
7,100,1,0.1,0.3,0.5,0.56899,0.74363,0.0046
8,100,1,0.1,0.3,0.5,0.56899,0.74398,0.00432
9,100,1,0.1,0.3,0.5,0.56899,0.74204,0.00634
10,100,1,0.1,0.3,0.5,0.56899,0.74245,0.00617
11,100,1,0.1,0.3,0.5,0.56899,0.74324,0.00527
12,100,1,0.1,0.3,0.5,0.56899,0.74248,0.00587
13,100,1,0.1,0.3,0.5,0.56899,0.74288,0.00548
14,100,1,0.1,0.3,0.5,0.56899,0.74302,0.00552
15,100,1,0.1,0.3,0.5,0.56899,0.74251,0.00593
16,100,1,0.1,0.3,0.5,0.56899,0.74317,0.00587
17,100,1,0.1,0.3,0.5,0.56899,0.74328,0.00496
18,100,1,0.1,0.3,0.5,0.56899,0.74252,0.0059
19,100,1,0.1,0.3,0.5,0.56899,0.74276,0.00548
20,100,1,0.1,0.3,0.5,0.56899,0.74318,0.00525
21,100,1,0.1,0.3,0.5,0.56899,0.74293,0.00537
22,100,1,0.1,0.3,0.5,0.56899,0.74374,0.00452
23,100,1,0.1,0.3,0.5,0.56899,0.74309,0.00536
24,100,1,0.1,0.3,0.5,0.56899,0.74293,0.00552
25,100,1,0.1,0.3,0.5,0.56899,0.74344,0.00481
26,100,1,0.1,0.3,0.5,0.56899,0.74304,0.00537
27,100,1,0.1,0.3,0.5,0.56899,0.74303,0.0055
28,100,1,0.1,0.3,0.5,0.56899,0.74293,0.00568
29,100,1,0.1,0.3,0.5,0.56899,0.74339,0.00499
30,100,1,0.1,0.3,0.5,0.56899,0.74254,0.0061
31,100,1,0.1,0.3,0.5,0.56899,0.7429,0.00548
32,100,1,0.1,0.3,0.5,0.56899,0.74285,0.00593
33,100,1,0.1,0.3,0.5,0.56899,0.74339,0.00508
34,100,1,0.1,0.3,0.5,0.56899,0.74336,0.00544
35,100,1,0.1,0.3,0.5,0.56899,0.74343,0.00492
36,100,1,0.1,0.3,0.5,0.56899,0.74299,0.0056
37,100,1,0.1,0.3,0.5,0.56899,0.74306,0.00535
38,100,1,0.1,0.3,0.5,0.56899,0.74319,0.00515
39,100,1,0.1,0.3,0.5,0.56899,0.74339,0.00503
40,100,1,0.1,0.3,0.5,0.56899,0.7427,0.00594
41,100,1,0.1,0.3,0.5,0.56899,0.74321,0.00513
42,100,1,0.1,0.3,0.5,0.56899,0.74294,0.00562
43,100,1,0.1,0.3,0.5,0.56899,0.74262,0.00576
44,100,1,0.1,0.3,0.5,0.56899,0.74319,0.00519
45,100,1,0.1,0.3,0.5,0.56899,0.74292,0.00551
46,100,1,0.1,0.3,0.5,0.56899,0.74369,0.00474
47,100,1,0.1,0.3,0.5,0.56899,0.74377,0.00464
48,100,1,0.1,0.3,0.5,0.56899,0.744,0.00434
49,100,1,0.1,0.3,0.5,0.56899,0.74345,0.00508
50,100,1,0.1,0.3,0.5,0.56899,0.743,0.0053
51,100,1,0.1,0.3,0.5,0.56899,0.74408,0.00413
52,100,1,0.1,0.3,0.5,0.56899,0.74305,0.00527
53,100,1,0.1,0.3,0.5,0.56899,0.74262,0.00589
54,100,1,0.1,0.3,0.5,0.56899,0.74323,0.00513
