,N,dim,std,jump,jump_prob,ve,L2,L2_true
20,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
21,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
22,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
23,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
24,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
25,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
26,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
27,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
28,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
29,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
30,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
31,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
32,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
33,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
34,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
35,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
36,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
37,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
38,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
39,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
40,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
41,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
42,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
43,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
44,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
45,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
46,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
47,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
48,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
49,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
50,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
51,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
52,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
53,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
54,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
55,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
56,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
57,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
58,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
59,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
60,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
61,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
62,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
63,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
64,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
65,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
66,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
67,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
68,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
69,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
70,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
71,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
72,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
73,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
74,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
75,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
76,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
77,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
78,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
79,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
80,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
81,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
82,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
83,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
84,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
85,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
86,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
87,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
88,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
89,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
90,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
