,N,dim,std,jump,jump_prob,ve,L2,L2_true
86,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
87,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
88,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
89,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
90,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
91,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
92,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
93,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
94,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
95,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
96,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
97,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
98,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
99,1,1,0.01,0.3,0.5,0.01,3.61562,0.74477
0,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
1,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
2,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
3,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
4,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
5,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
6,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
7,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
8,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
9,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
10,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
11,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
12,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
13,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
14,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
15,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
16,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
17,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
18,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
19,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
20,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
21,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
22,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
23,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
24,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
25,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
26,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
27,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
28,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
29,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
